Name,Weight,IS CAGR,IS Vol,IS Sharpe,IS Sortino,IS IR,IS MaxDD,OS CAGR,OS Vol,OS Sharpe,OS Sortino,OS IR,OS MaxDD
FORT Global Trend Program,2.083333333333333,14.085692458760256,11.941430156813217,1.1795649494063007,2.777447775362262,1.1671092071746128,10.185386548259734,4.938054077268728,8.636186035413957,0.5717864410307406,0.9011031179536453,0.6012153436375042,10.558972368476937
Higher Moment Capital Aurora Fund,2.7777777777777777,17.630033571094472,11.949018953565128,1.4754377442705744,2.6010258272975855,1.4274591642886039,16.67347696804985,10.490497437749058,14.372035080394072,0.7299242855355885,1.0941797674200033,0.7681838978361203,16.794071595091744
GAM Systematic Multi Strategy Fund,0.6944444444444444,8.361297259846602,12.000000000000002,0.6967747716538832,1.2622903579554656,0.7291322635020875,6.936778793051279,-26.6946863056585,16.13371956244834,-1.6545897058847536,-1.5805488204734446,-1.823648245260491,26.719655981723722
AHL Dimension,2.083333333333333,12.369073977689805,11.88552590381156,1.0406837760307412,1.6111300694080375,1.0455994861641056,13.243475035239937,-6.4614353489768295,13.87787254452,-0.465592642406006,-0.6065472585183096,-0.4121726169578177,32.44146230184188
AlphaQuest Original Program,0.6944444444444444,9.402768141038775,12.0,0.7835640117532313,1.4496301063064132,0.8092902013441079,9.392465275964735,-2.643330093176044,16.809652463095993,-0.15725072835260726,-0.2243268829144948,-0.08192219464794477,11.070029297066986
AlphaSimplex Managed Futures Strategy,0.6944444444444444,8.46012041376305,12.000000000000002,0.705010034480254,1.298819929001839,0.7365117849845748,13.329801331673885,-4.417177624056611,15.789781472662431,-0.27974912963198845,-0.4242589195498436,-0.21461655770632768,16.12250080008648
Millburn Commodity Program,4.166666666666666,14.04843440580892,11.879338483640824,1.1825939992496368,2.4200935714576453,1.1707670423042726,15.79202302187782,10.920426589966947,12.533065945142354,0.8713292212588697,1.6653243804459321,0.891338949909063,17.523766153807784
Altiq Futures Program,2.083333333333333,11.35839679609878,11.922799747379095,0.9526618778106725,1.652858880784114,0.9652708712695441,24.140041091453835,-8.001626898340575,11.947510543350855,-0.6697317294098324,-0.84436053756905,-0.6372597906134752,32.731007562396144
ROW Diversified Fund,1.3888888888888888,11.7315276198104,11.9176282246556,0.984384426050463,2.027644803072126,0.9926518326790691,10.817128066136572,1.2003998757905476,11.612775688586272,0.1033689023176752,0.15527050031604078,0.15820160006426975,15.9199967221898
Mulvaney Global Markets Fund,1.3888888888888888,14.917567269509057,11.939026950188264,1.2494793195247647,2.2465257620863177,1.2299133073218067,10.923265459971542,14.00036050026654,23.7677458615412,0.5890487293925777,1.2937770988149218,0.6625836993656131,14.68831967610259
HYDRA Platform Metori Global Trend Cell,2.7777777777777777,9.581922231133966,11.87685891139052,0.8067724221211727,1.529598526915357,0.8314210474851988,17.517094552578516,-0.39625324330958556,8.948221582520441,-0.04428290467053601,-0.0703260135865957,-0.0009686044881135687,14.171459190752723
John Street Vantage Strategy,2.083333333333333,11.435189926979206,11.924988746443246,0.9589266849740107,1.8329115121174835,0.970277721026982,10.185640316754718,8.285983572211531,13.121922022902075,0.6314611196248355,1.1064779371134268,0.6717704213075784,8.360291363486173
Dormouse Density,2.083333333333333,12.414143904828956,11.900322094523224,1.043177134721606,2.164790374386588,1.0457089599350509,12.74234112354935,7.149877464025489,8.369839489442317,0.8542430799353221,1.428273242247794,0.8680676541987367,8.711143476247985
John Street Systematic Strategy,3.4722222222222223,11.736652184414398,11.898837925785491,0.9863696150512625,1.7852583063004095,0.9955494947312707,10.842948953039366,7.791559159727868,11.883789087443153,0.6556460319512667,1.0857595971394733,0.6914480389859003,10.452412130790822
GSAM Managed Futures Strategy Fund,0.6944444444444444,6.367406586657998,12.0,0.5306172155548332,0.8718969592661159,0.5736242653011511,11.90475438741342,-3.386772276495109,11.54893869960042,-0.29325398329565017,-0.437215451858737,-0.24527756823279293,12.013798004340293
Systematica Alternative Markets,2.083333333333333,15.026034682294775,11.934792492799744,1.2590109707697035,2.2825296696741444,1.2386249746498694,12.006079841543515,15.180334119411754,12.742148088105926,1.1913481160670025,2.7141243813408935,1.1761887097539505,12.726067884968161
Crossborder Kintore,0.6944444444444444,8.132997802690966,12.000000000000002,0.6777498168909137,1.4504487963157227,0.7101887549731335,12.331909401362196,1.7767046059743663,17.173346182488828,0.10345710073590791,0.16034583292071436,0.18120505669736384,14.441501523374011
PIMCO  Managed Futures Strategy Fund,0.6944444444444444,6.616440192703599,12.0,0.5513700160586332,0.9214867327045226,0.5933400623167435,13.222150690211521,3.631871872051029,9.918660727031313,0.36616555117699445,0.5515319509143671,0.40584697944207965,5.438159184266955
Global Tactical Allocation Program (GTAP),1.3888888888888888,14.510911700751361,11.921967877462121,1.217157423161952,2.480691646009707,1.2008923126947124,7.781073518867398,-0.670792112403118,11.335784043162658,-0.05917474343627038,-0.09079426534005823,-0.0053868473405825805,12.822993861533917
Episteme Trend,0.6944444444444444,12.569261593003356,12.0,1.0474384660836131,1.8823743163706534,1.0494862500828814,10.514486055579686,-3.3104390881981027,12.841677201649022,-0.25778868571567926,-0.3138412317028409,-0.20116926542142424,9.77810362726318
Crabel Gemini Program,0.6944444444444444,11.507473307508121,12.000000000000004,0.9589561089590097,2.1269337168365063,0.9686216770426114,8.288511937600685,7.355253619932878,7.809712047577472,0.9418085551841102,1.6643226085283513,0.947121648903328,3.819366128630952
Gresham ACAR Strategy,2.7777777777777777,17.28473458173778,11.928554024112415,1.4490217797394696,3.17477272874006,1.4036213899579733,13.173335661976648,7.32895384595651,11.93830976564085,0.6139021343749737,1.0782560319362118,0.6520645384405932,21.106716192126985
Rotella Qdeck Systematic Trend Program,0.6944444444444444,18.186214612030717,12.0,1.515517884335893,3.688633726581797,1.4590203710882033,6.671527529968513,16.94733176988028,26.180600710557737,0.6473240227465829,1.470363021982784,0.7156464495527243,10.57191809870468
Florin Court Capital Fund,2.083333333333333,16.989349190172764,11.889287463605939,1.4289627736042656,2.952535862923137,1.3865504786697953,11.585700944278255,1.4345985504932601,11.72644423219458,0.12233875180633319,0.1764581316849319,0.17883427290812656,21.664434972197245
Welton Trend,1.3888888888888888,16.936730240852917,11.923611350935143,1.4204362874947785,3.1622368759509247,1.3785696189420924,10.068087332386998,2.6292269572347093,12.954824752772423,0.20295349473346108,0.35448771948570706,0.2615631465854564,21.197131676353653
ISAM Vector,1.3888888888888888,15.048249672356917,11.9190463045073,1.2625380662097336,2.3081514753590056,1.2414269399115672,12.232722023523024,4.808021690256448,14.0735579369211,0.34163512253308054,0.5687878849685449,0.4011337448498639,16.830849056986196
SPQI Select Trading Program,0.6944444444444444,17.321840074808968,12.0,1.4434866729007476,3.397151068579361,1.39717872332715,7.739225436574482,9.516679777906223,15.776960147075403,0.6032011039636392,0.9552477203128473,0.651441981336627,8.74790755424053
SMN Structural Alpha Trend,1.3888888888888888,16.894996970214994,11.915273389737916,1.417927765280307,3.2611159730342387,1.376191473150032,9.156589607693967,-8.155226410951178,11.246786041382727,-0.7251161692721719,-1.0084571436904584,-0.7008419541937242,26.80735598959788
SMN Diversified Futures Fund,0.6944444444444444,16.576282937954566,12.000000000000002,1.3813569114962136,3.4658660305433617,1.3432865414305943,9.87051748348543,-9.473683243972408,9.149137995372552,-1.0354727679005393,-1.1806412882767057,-1.0409470713088695,15.690698831549332
CFM ISTrends Program,0.6944444444444444,15.413671057715872,12.0,1.2844725881429895,2.372180037646931,1.25948025393373,6.975582944863734,21.547616087821986,10.799386943859426,1.9952628977771785,6.446493206954072,1.8700540895876576,3.7968821941733455
