Period,cagr,vol,sharpe,sortino,information_ratio,max_drawdown,ir_HFRXSDV Base,ir_SG Trend Index,ir_Efficient Capital Best Trend 15v,ir_Abrdn MOSERS Trend
2007-12-31,0.1645019893240185,0.099337317676779,1.103017988295544,1.829068749038804,1.0969817101611479,0.06516371711431634,0.16780733857641147,0.3629573814315113,,
2007-12-31,0.3340142614882904,0.14367410633768174,1.8987973521329005,3.4175582184243565,1.762279985642349,0.10172946190896115,0.8758418485275055,1.1798878455560522,,
2007-12-31,0.0457505759054786,0.14828639284287437,-0.023194371132635734,-0.03155171131332731,0.045430971217788316,0.1276168526894167,-0.35064377903685306,-0.4594306718816113,,
2007-12-31,0.1367195733674902,0.1054546690174303,0.7981314214610293,1.3412578130395372,0.8171523028020575,0.07418994251353206,0.02781960904003618,0.40674265461908715,,
2007-12-31,-0.10258990410364743,0.19866527327275954,-0.7339632063821808,-0.8882952080064078,-0.6953185722720914,0.16554030839804879,-0.9270789082095369,-2.0560018720800923,,
2007-12-31,0.248602287512927,0.18080052486955944,1.0591886214475144,2.3358931286756297,1.0572681958903634,0.0793140505640414,0.48249039527331294,2.2406368473307277,,
2007-12-31,0.12376721444334948,0.10781644782118821,0.6646433623964211,1.06868512792353,0.6931830855520353,0.07928984117685023,-0.034926331033348,0.28845354765985093,,
2007-12-31,0.1507158046118413,0.18077968753176904,0.5373111009454458,0.8713544496264551,0.5977046745284521,0.09604489009318584,0.1471982493083691,0.7010303812820028,,
2008-12-31,0.24601761776000597,0.08203558827470513,2.689676299174083,6.505627786789062,2.4875543648700966,0.032615523728276474,-0.45730290040433025,0.21353841833717166,-1.4355676736487883,
2008-12-31,0.11731336468703768,0.11366819666693552,0.8277823096013558,1.6096919385225106,0.8457862802472323,0.06069123715723179,-0.7301922158847513,-0.5031163459574552,-1.5440953097766825,
2008-12-31,0.36133395453182215,0.1521366947156546,2.2103564632470243,5.061138962358565,1.9980579990931742,0.05150490588404866,0.21841469138005618,1.3385727534994187,-0.362717324721756,
2008-12-31,0.22113954340259667,0.12847014473167717,1.539329581043896,2.9188099013609583,1.4741508211294168,0.04853250524048436,-0.3128145208734244,0.04710168392075084,-0.8648174204929064,
2008-12-31,0.13481678915971518,0.13006920924357723,0.8737978456203808,1.734000683585598,0.8893988056987121,0.08223165548016775,-0.68717291484989,-0.6981221004608082,-2.724305344397389,
2008-12-31,0.18363537322470447,0.09723589706362178,1.6613867915019638,3.8374213162542583,1.5942196606822594,0.06015186209597756,-0.6372815845659573,-0.2615979398928991,-1.6474754453995815,
2008-12-31,0.2790490020749612,0.09421237071742651,2.699974594738614,8.597598576409768,2.4712003364010906,0.03558788159630222,-0.13163738055841642,0.6951997768311716,-1.4276155308356144,
2008-12-31,0.4728944792856369,0.14651645448704784,2.9950640328004807,11.344997669222712,2.582632644806902,0.03446128157893025,0.479676226155545,1.22292227970282,0.15166466287606428,
2009-12-31,-0.015123581788584861,0.19481422873482712,-0.08621743527940003,-0.17759878757853428,-0.002523916093600847,0.18290519523029247,0.1564992675302794,0.2261844588187602,0.5110365039360387,
2009-12-31,-0.10227077430489795,0.17033979722266354,-0.6095139163433423,-0.7598997742908807,-0.5612251563276198,0.13627621160221493,-0.323282839183552,-0.43580403737123313,0.08486015267943892,
2009-12-31,-0.11696240629784294,0.10585958775791826,-1.1200250120596795,-1.1791192030653186,-1.1360071841343586,0.12758956794801124,-0.6877185395725413,-0.50868673705902,-0.09974193252143632,
2009-12-31,-0.1081151395104667,0.07009590690114298,-1.563732195247483,-1.5555995304058687,-1.615689407683461,0.11226497525588164,-0.6347795347756426,-1.0180875787581734,-0.089635411606479,
2009-12-31,0.03377916654812285,0.08986615483370504,0.35665402470267715,0.6162089294654467,0.39241307985493545,0.03898435935736799,0.4098421964690129,1.990680736386948,2.3593640966472775,
2009-12-31,-0.04624655393585453,0.08214846527834939,-0.5823633721374322,-0.8937935253429066,-0.5583578827740909,0.09289181777341271,-0.18054002207463155,0.022862013189868826,0.9292553668975884,
2009-12-31,-0.05280715835361549,0.08017394545414518,-0.6783397331790715,-1.0049219762700556,-0.6595362190554499,0.0954663914253574,-0.241211608335752,-0.12415632946366581,0.8070926417704248,
2009-12-31,0.2806423846124755,0.18875105527427388,1.4739733392691583,3.109828816144405,1.3988839291455224,0.1056772975827045,1.6899278839163345,1.441635056628655,1.8916438946023164,
2010-12-31,0.12821166703913955,0.1219663080798676,1.040043664039348,1.7044682475993322,1.0404122222305563,0.06634060581997037,0.8637163248134216,-0.05561717224517801,-0.07291464176244353,
2010-12-31,-0.041450626027086046,0.07944591621596861,-0.5364237831795031,-0.645728357532776,-0.5104065123896958,0.12372790388533983,-0.26779371876565206,-1.1395738344504887,-1.1218189748182796,
2010-12-31,-0.06434272505561922,0.11362163388627684,-0.5764745021294794,-0.7950354748826244,-0.5425186078377072,0.09761184736464457,-0.4437398679642372,-1.1876251671231213,-1.1512483814401868,
