Period,Name,Weight,IS CAGR,IS Vol,IS Sharpe,IS Sortino,IS IR,IS MaxDD,OS CAGR,OS Vol,OS Sharpe,OS Sortino,OS IR,OS IR HFRXSDV Base,OS IR SG Trend Index,OS MaxDD,OS IR Efficient Capital Best Trend 15v,OS IR Abrdn MOSERS Trend
2008-02-29,Equal Weight,,20.580732392656852,16.3980143937717,1.03591542153066,1.9272511348833818,1.0418605502124703,11.674807943910192,64.66651864772508,22.569928759240643,2.553305612492941,6.250188670669788,2.157101171551472,7.309629171311682,0.6995137695558067,0.34278748697635175,,
2008-02-29,User Weight,,22.797555286731995,15.426862665599165,1.2416999008190654,2.4305836835265993,1.2183936694187198,9.71489775131028,64.67630892274505,20.144712666056964,2.8618654991046264,7.374295181559562,2.3945503212434867,5.051974369674205,0.6758190466719391,0.22370505906886343,,
2008-02-29,,,,,,,,,,,,,,,,,,
2008-02-29,Lynx Fund,10.37666842657368,12.91682878286704,25.0,0.3800423086579253,0.6496068612586826,0.48388267345949226,15.920602414112361,71.90238631962653,35.86490976471727,1.7946290131273572,3.4987767444383615,1.5789466718146938,17.356348114832045,1.5011727988839936,1.6896889758626636,,
2008-02-29,Transtrend Diversified Trend Program,11.025508777460281,14.398504981061944,25.000000000000007,0.4386292898217876,0.7471036802271241,0.5369945299283215,20.472475786401834,81.34177220023551,35.882201060560305,2.053976010317119,5.74436545783131,1.7317026073801784,11.003419219328158,1.4213363275453865,1.9902612010662892,,
2008-02-29,Winton Diversified Macro,10.217246341614727,12.90635951224559,25.0,0.37966012039853775,0.5896704955231371,0.4863124421293531,18.534523646981206,61.412591332173136,21.386954887442702,2.547073048662636,6.775656112224589,2.1664450930936114,3.873990303537056,1.5283317188074041,2.423493413618309,,
2008-02-29,The Winton Fund,11.889056870393457,16.640519845495948,25.0,0.5247750862841237,0.8371038080820177,0.617746597075352,18.094430361658898,63.24277162919394,20.87564170579189,2.694657812495224,7.444892792332591,2.271831766672231,3.3820526947861307,1.58688963742006,2.6025246920156624,,
2008-02-29,Kaiser Global Diversified Program,17.169436606345407,28.786002025213953,25.0,0.9975555578078477,1.7098958612379083,1.019589554670103,17.880417155819018,113.44309365879948,24.658398910617397,4.2371346005874,9.110483184564828,3.1031284538615402,0.47530472881094354,2.536918190528284,2.2392457924055726,,
2008-02-29,Campbell Managed Futures Portfolio,10.460205237538357,12.996043314075578,24.999999999999996,0.38414585107649,0.6369458020338218,0.48815776632031094,21.55188015684295,-16.830729364498797,44.630311963179125,-0.46412323820071005,-0.5964564236903896,-0.2985177237270441,37.40043973280693,-0.4804315803549106,-0.9617719338744084,,
2008-02-29,ETC Evolution Strategy,10.861877740074108,13.948421289427394,25.0,0.4203918176874004,0.7357884782976791,0.5203312750352498,18.20548396117444,155.31734390832227,38.268026516311465,3.7840419785625596,12.470921753004259,2.590551848822372,4.380543957597505,2.3220140827227236,2.844676909063058,,
2008-02-29,Fulcrum Multi Asset Trend Fund,18.0,38.23488215867397,25.0,1.369589959011954,2.682539195346516,1.3117931018829152,16.5319594145225,18.33106432751126,20.68029469521689,0.6271713822715765,0.9967068316503033,0.6885263067280626,13.625212114836671,0.21742067180893784,-0.0968951976263387,,
2009-02-28,Equal Weight,,40.031211498910935,16.991777567252736,2.028628463129785,4.882232064777897,1.8457854281885644,12.16533779104293,36.09944639117395,16.84087232295853,2.0281076664884394,4.200880313293847,1.8422230371978203,-1.6538307651632491,-0.4768884148029673,1.5008479987085737,9.96967959873225,
2009-02-28,User Weight,,41.696233958222884,16.81058521230397,2.1459376624552298,5.297849049683078,1.9362419280082503,12.33035247919484,35.99042495774527,16.223272670071058,2.097727107750146,4.409615610533646,1.9007561372019404,-1.8058611028090101,-0.5169949288518484,1.2993559416170324,9.459226551295796,
2009-02-28,,,,,,,,,,,,,,,,,,
2009-02-28,Lynx Fund,10.07200477537392,27.73893508961487,24.999999999999996,0.9029332269123096,1.606246258345237,0.941751107219425,16.693716166580717,50.38547582265886,37.98501837702072,1.2748022219671395,2.8018043196065463,1.2194932235324478,0.6099993302650811,0.5185063866271562,1.3268072837797222,14.641844863288611,
2009-02-28,Transtrend Diversified Trend Program,11.151895421394114,32.25137106218694,24.999999999999996,1.0800751116725558,2.18274210068246,1.0837857287127384,18.098423515861338,51.94893235357956,18.500962514568712,2.7034788062552373,8.61444649324706,2.3113051819452535,1.2999859930252933,0.7233699076570893,3.401121820444066,7.43768190633639,
2009-02-28,Systematica BlueTrend,14.376446654986207,45.42620285618051,24.999999999999996,1.5830277930820706,3.3055982235946613,1.471342368317467,20.487171944131454,35.93581013604818,26.66651994618443,1.2787989529718482,2.653815923900966,1.2324876202953623,0.32856819793649006,0.2922959061304784,1.3334642316452878,10.184996331515283,
2009-02-28,Winton Diversified Macro,10.774079664303986,30.573359948891476,25.0,1.012351978431217,1.818257635777505,1.0316027167737405,17.46120175454354,12.791239881208249,17.872397643056406,0.6271729081310801,1.0917460491295696,0.6788833148790101,-1.055049202693557,-0.5443378754747867,0.3823359425316871,13.588985726275492,
2009-02-28,The Winton Fund,11.723130079731607,34.46330644997815,24.999999999999996,1.162277354059595,2.1659037607308766,1.1515085764213078,16.69485293687102,15.204544216506122,18.3241642690192,0.7412948129913406,1.326740471181557,0.7824821190090094,-0.8576515058909586,-0.44581544801390977,0.604560509065211,13.652346416989369,
