cagr,vol,sharpe,sortino,information_ratio,max_drawdown
0.10280001545283945,0.2857170335476435,0.35979659377114975,0.5811274138656195,0.4840886426708373,0.5036264835584437
0.09240956531609723,0.2685174405071508,0.3441473490197233,0.582490676412783,0.46087542880647164,0.3179895827276509
0.061971099500352844,0.23547171437459888,0.2631785293827965,0.4223126604638048,0.3720273518629841,0.5838208418473467
0.1252294928654032,0.2218615648507991,0.5644487946779762,0.9694618898696509,0.6431781238355727,0.2918433190131079
0.10965668355047908,0.27288540091087166,0.40184151729793177,0.6567615318862104,0.5175750049289567,0.39875970563377516
-0.16830729364498798,0.44630311963179126,-0.3771143114210019,-0.4958644162557607,-0.19393113367194367,0.37400439732806934
0.06737330892035498,0.2759825204496372,0.24412165238069714,0.4010153873603835,0.37085520292564,0.4429222532067413
0.14160568030558363,0.24683420649563395,0.5736874249156726,0.9846459481078593,0.6592811309537362,0.2752153899065827
0.05230397842812318,0.24626313896019705,0.2123906105029261,0.3167577200945606,0.3302012872939981,0.37468606726891585
-0.17763668291855017,0.19281323410174392,-0.9212888510796652,-1.0349888361588628,-0.9113997286745537,0.33410029699503174
-0.18102533559151146,0.18209008509719532,-0.9941526222851973,-1.112380840868405,-0.9963413948449091,0.4902373205343544
0.10938509925307005,0.26909598616257113,0.4064910101891536,0.6193895664577366,0.5229248042101562,0.4537535101723381
0.0470687547993387,0.26889434686164815,0.17504553497941916,0.2748951432045588,0.30429383122231496,0.46513461830244907
-0.16869496854216637,0.25813151912295595,-0.6535233245259436,-0.8238341020933689,-0.580993591083809,0.5274381125652723
0.16528833449163893,0.26674852184222697,0.6196410512422692,1.1316331730817772,0.7057002460127049,0.279212710043376
-0.07891847404491625,0.23048510303155442,-0.34240162599190616,-0.45701571227874943,-0.24366000077490885,0.31121634515984753
0.09165766349175875,0.22946360256770934,0.39944314682635873,0.7022206867308611,0.49299670606991475,0.2804443939693444
0.15518418306751647,0.26782312895986093,0.5794278622246033,1.0266574928764696,0.6701748631826832,0.2442225390560686
0.2106834749319193,0.2721402890712386,0.7741723052141256,1.404293631456919,0.8384712857995973,0.3434404249480354
0.10084625147752058,0.260966111372826,0.38643428047808026,0.6398082790737544,0.4964886066692668,0.478999615508926
-0.015612261974120911,0.24578293041269192,-0.06352052987531112,-0.08623607686449755,0.05955504820845082,0.3359343651339016
-0.04942886726118645,0.26543111210664866,-0.1862210758523523,-0.28115871078713855,-0.06361183630699808,0.49586708658097334
-0.07759983549397031,0.1988240240670045,-0.39029405957410285,-0.5463914095112413,-0.3100265562313721,0.36431742960764213
0.34241264448913955,0.33635566319503823,1.0180076685392068,2.6463136279781154,1.0317290161264294,0.24645104831363374
-0.015218249993394939,0.25345748955033326,-0.06004261314350626,-0.0849892771249976,0.06333192458309869,0.24797508444607674
