Period,Name,Weight,IS CAGR,IS Vol,IS Sharpe,IS Sortino,IS IR,IS MaxDD,OS CAGR,OS Vol,OS Sharpe,OS Sortino,OS IR,OS IR HFRXSDV Base,OS IR SG Trend Index,OS MaxDD,OS IR Efficient Capital Best Trend 15v,OS IR Abrdn MOSERS Trend
2008-02-29,ETC Evolution Strategy,10.06391334247268,7.2658766906684935,12.000000000000002,0.33468958124321924,0.5656524750438643,0.38643277163938045,8.985373273583985,60.50035509665259,18.368652727829506,2.9222982381791476,9.179721968569355,2.463438091666435,2.1026610996468187,1.7160096263674043,2.163140485958496,,
2008-02-29,Fulcrum Multi Asset Trend Fund,18.0,17.794679646463372,12.0,1.194774242830971,2.2622056700793762,1.1806438233995042,8.118888927659995,8.979124869852395,9.926541453704107,0.40571636594772587,0.6120932102472456,0.44436121754557956,6.616273416032947,-0.23040406133822774,-0.646152187742355,,
2008-02-29,Boronia Diversified Program,10.122903546630436,7.217857272241246,12.0,0.3343107405847753,0.5303885222420025,0.3861436692765684,8.86582041550168,14.617047011217643,10.535694915211632,0.9014974085154699,1.9802131180055675,0.9117906119406205,5.052230655329815,0.04646317678878384,-0.40267386307951525,,
2009-02-28,Equal Weight,,17.670139319033694,6.6041133623607475,1.9589583209469377,5.080813659907435,1.883555326723134,3.2621704719782763,16.149080088721448,7.903282452204621,1.8232446201106334,3.6073831691680764,1.7482630157756653,-2.193585020357406,-0.6482835720411713,0.699229383184059,4.281359770350235,
2009-02-28,User Weight,,18.508827077319623,6.7250624411673305,2.0419333949599396,5.496908926526312,1.95616187205808,3.1781281988127574,15.817670650924764,7.633012366347129,1.8450582308732575,3.671098484213347,1.769816643152106,-2.2699617131641863,-0.6695219998250251,0.6664634262882871,4.20619938638761,
2009-02-28,,,,,,,,,,,,,,,,,,
2009-02-28,Quantica Managed Futures Program,11.937677035442725,18.72883329523498,12.000000000000004,1.152598845323213,2.2002990915354266,1.142759770562095,9.507987558326292,7.8972336952803035,7.935499820367572,0.8098474660464551,1.531920607919022,0.8230758230160147,-2.9614624341914175,-1.1513751416495583,-0.3293302420919886,5.969198302131673,
2009-02-28,Lynx Fund,9.150576611169885,13.374609135236293,11.999999999999996,0.7294319475020515,1.230790568139015,0.7599076232442744,8.201302540916755,23.646131191434193,18.232808820969947,1.2074937879112877,2.6121877743057937,1.1810397565001378,-0.2724689420732397,-0.11197792726002691,1.2875312566594703,7.028085534378537,
2009-02-28,Systematica BlueTrend,13.089123888051294,20.73392387068718,11.999999999999996,1.317668642751565,2.5980276250564582,1.288585539118754,10.215487193289508,16.88408399768484,12.799929574168525,1.1947009349273134,2.424775235951111,1.1761149233444759,-1.0789958568906608,-0.48158774514373526,0.8433528567311632,4.888798239127334,
2009-02-28,The Winton Fund,10.661349727208263,16.229524117274696,11.999999999999996,0.9588292520872345,1.7002942752566463,0.9697781084445799,8.195350131136713,7.457729289722326,8.795598849129217,0.6760123000834735,1.178268092545524,0.6986723637190614,-3.080258478899909,-1.0599911892956546,-0.5170759771900562,6.684074031182064,
2009-02-28,Kaiser Global Diversified Program,15.395529473994715,26.17928865759296,12.0,1.7578049448607602,3.2010381100817664,1.6660264888400518,11.611638455508688,22.815435803342176,8.294303118399975,2.519224478824577,5.895598918715652,2.3418119147739445,-0.707964150986089,-0.41120506129808476,0.9062995105695163,3.4561340062995383,
2009-02-28,FORT Global Contrarian Program,8.615363138687556,12.31795185750948,12.000000000000002,0.6470740734142963,1.0008721867189767,0.6835163627326593,13.232739316400677,-9.96334594943189,20.371733821231704,-0.5476593687912373,-0.7211249197993466,-0.4832691228739347,-1.9148061666883414,-1.8182555063099097,-0.8452327672043586,22.545524158955242,
2009-02-28,ETC Evolution Strategy,12.314309773831905,19.451862636739882,11.999999999999996,1.2214771610709039,2.7660752724077278,1.2032133565284617,6.179448155281753,-0.593598114089855,7.8469058155618585,-0.24712600899825482,-0.31119290470243216,-0.21259216637703518,-3.364666562293201,-1.3936261468782847,-1.2720457005203047,7.7595095978002515,
2009-02-28,Fulcrum Multi Asset Trend Fund,10.434926921004294,15.756056811910435,12.0,0.9229242430788952,1.6252445243266642,0.937097396857192,7.175863291643947,32.68398516951405,14.405563902489824,2.1262311666658205,5.909873729190845,1.9385212595670565,0.16980990578616487,0.15718800590083346,1.1516025075392855,6.067887301519869,
2009-02-28,Boronia Diversified Program,8.401143430609356,11.87086870534988,12.000000000000002,0.6144404327589442,0.9860525315573203,0.6528102960196581,9.101688091166583,49.09528366537428,14.948739080630189,3.145581714378199,11.193870054639142,2.6858775011511686,0.9255043005180112,0.6156587267287196,2.2437015192588485,3.4435919590615427,
2010-02-28,Equal Weight,,21.03005700027594,6.582238246582735,2.5383094492359577,7.341158867691903,2.3933894734890875,2.873931785187822,-4.969670887593769,8.303367825395522,-0.6198706247883362,-0.8553930703595297,-0.5970897716010634,2.4252373764019204,0.6060795578269262,0.5855266361181839,6.6050429374667985,
2010-02-28,User Weight,,22.34080095394395,6.17116330568559,2.904058862897667,9.62756520997721,2.718011970762343,2.1373101280747098,-5.8237608645901995,8.515880259369323,-0.7046787480520129,-0.9622963039182223,-0.6860223570378824,2.147586431880862,0.5884335653565126,0.4456288102455726,6.638550394881937,
2010-02-28,,,,,,,,,,,,,,,,,,
2010-02-28,Quantica Managed Futures Program,7.7631466273037715,12.75322090756319,12.0,0.7320062019257891,1.195684934163021,0.7623593723793579,11.648376933315808,0.6058604051563554,11.281998120984845,0.03777332689347588,0.054605583530212796,0.089485680051298,2.745410430905859,0.7285309937970512,1.5065184085257217,7.806514867789016,
2010-02-28,Lynx Fund,8.534418056627937,14.50025958127159,12.0,0.869049296008082,1.545047417603127,0.8877054382597994,6.599398804469914,-4.994908905896711,11.224726035455399,-0.4603815230744597,-0.637113141513036,-0.4203101359006416,2.1656186834862416,0.3717920920081474,0.5124972236893728,8.21095902045107,
2010-02-28,Systematica BlueTrend,11.100939513485942,20.17290631473754,12.000000000000002,1.3305978730313637,2.645155594940905,1.2997976470509134,9.771412955965141,4.773941610586685,10.032165866036564,0.45750331771501823,0.791899472530551,0.4938518729225933,5.127094287904693,1.106211273033503,3.019221452387475,5.71387538356265,
2010-02-28,The Winton Fund,10.504405337726324,19.092463358957467,12.0,1.2492419437706066,2.3590866221773537,1.2288470483949245,9.865249026204182,-5.860617348830521,9.106962452420746,-0.6620824152289799,-0.9858634261134733,-0.63988643374551,2.153628997785649,0.4143596696070187,0.206441015727576,7.774545056108684,
2010-02-28,Kaiser Global Diversified Program,15.278884556097495,31.42580365193983,12.000000000000002,2.2401118378534632,4.268439643839682,2.062166968964531,12.76200569066276,-15.24965481678472,19.53120288303894,-0.7890277127141939,-0.979053852828042,-0.7604638773252712,0.39506895080848425,-0.15320854128084302,-0.6556503715671527,18.34943016593906,
2010-02-28,ETC Evolution Strategy,8.804930245418468,15.148221935636318,12.000000000000002,0.9364181322837486,1.8728720115388344,0.9482814659715959,7.632165354098397,-10.11721920436337,13.65387499441967,-0.7534923547659156,-0.9359972210891215,-0.7286000212288104,1.2222883086025895,0.06472460919635269,-0.413368488618782,12.512445866632527,
2010-02-28,Fulcrum Multi Asset Trend Fund,11.212375148120705,20.279547397116836,11.999999999999996,1.3249094795947396,2.6639758901248993,1.294449760326731,6.726511129058932,11.624274842125825,14.389073025874941,0.7937722096565439,1.3995693525433446,0.8205108654597832,1.7064128070222488,1.6767511881356318,0.9949250493086619,9.651963131496988,
2010-02-28,RGN Diversified Program,12.77333599201074,23.704816746871458,12.0,1.606023684548547,3.811313806000208,1.5361659552458038,6.61150364122538,-12.331463680628774,10.717108775929567,-1.1664356410055927,-1.2160448350892534,-1.1885318728288035,0.4129639173803279,-0.10655106564834636,-0.3883222606365849,13.034847726838105,
2010-02-28,Boronia Diversified Program,14.027564523208621,28.233392241388255,11.999999999999996,1.9596279363074078,5.436021787698452,1.8313528636291843,5.327659743180124,-14.890596134614654,20.954264482688767,-0.7182901410393138,-1.1420712199055716,-0.6816866143762383,0.24177161959815002,-0.18959066617946668,-0.3270468280646686,14.704523349185383,
2011-02-28,Equal Weight,,12.837576771469594,7.627635387937397,1.4206014565718663,2.877584045190515,1.3920657896769437,6.053358267002995,9.813928946234874,6.403184108889926,1.5094707675472931,3.538816922671002,1.4755534403738977,-1.5584509260878394,0.2658318841532254,-0.7787853224962892,1.5399743921097109,
2011-02-28,User Weight,,13.609605999481955,7.599766913191513,1.526285133041062,3.1792714420835972,1.4882058973506769,5.773107019140433,9.239343348653971,6.215862392459725,1.4624451602222488,3.33729044818108,1.433094895751111,-1.7153028861031898,0.2262783606246514,-0.8980346132936409,1.4941627142737501,
2011-02-28,,,,,,,,,,,,,,,,,,
2011-02-28,Quantica Managed Futures Program,9.116486272891033,9.608034574556633,12.0,0.6198624829741202,0.9752185833548692,0.6578058711152869,11.694839844061855,15.761800475838195,9.792606700944734,1.5934620443558796,3.7660334388480123,1.534047306326977,-0.9863262927093135,0.5461842153455172,-0.09991777150357288,3.586791935542555,
2011-02-28,Lynx Fund,9.69902221716504,10.57808212120288,11.999999999999996,0.7013861523986797,1.2284581613678502,0.7330165522287511,8.462327408636893,14.557998875253775,9.903057024560422,1.4548597518963569,3.5760255660398013,1.4112170284589471,-0.9249340617572659,0.4799906914771455,-0.18653438801913408,3.215686142504448,
2011-02-28,Systematica BlueTrend,16.632873633983834,19.990468802906957,12.0,1.483754996684981,3.172525020765631,1.432877625228035,6.019888135993101,15.796674129285272,11.730271017972695,1.3322574974805654,2.1842119897225887,1.2996975316593886,-1.0312247760801256,0.6358215811794244,-0.053940670085154845,6.726115876794758,
2011-02-28,The Winton Fund,10.947851511037394,12.225345789314979,12.0,0.8451732058935817,1.6871695426523898,0.8653596341391577,9.830166206580804,17.754768884512483,9.077830989247587,1.9375756113415523,4.628052386739189,1.8380628947584758,-0.988095844881155,0.7229733485985973,0.16817603930602523,2.942348520517235,
2011-02-28,Kaiser Global Diversified Program,11.426708936376572,12.889001368903742,12.0,0.9006352397288684,1.37806314728049,0.9174111376469992,15.553704023835257,17.489349425632096,12.866817829307042,1.3469288439423843,3.0208410369817207,1.3085060520456422,-0.36257710648652874,0.6029811532254876,0.06737197994633229,4.3283018416540475,
2011-02-28,ETC Evolution Strategy,8.064864211436493,8.269861164537051,12.0,0.5194751133578386,0.8809240545511047,0.5618780465547358,13.222713109335372,25.508094160333037,10.175970804600203,2.489933127945813,6.751273031409455,2.286269178079719,-0.010702257333629513,1.1070105369793337,0.6953085212815954,2.7344809282972893,
2011-02-28,Fulcrum Multi Asset Trend Fund,13.60977270881962,15.814648390583596,12.0,1.111383792526778,2.1029618295086947,1.1063591197425422,9.168084891975726,-7.665200210703949,9.017340319834211,-0.8645257003233868,-1.011461138371852,-0.8553711984333479,-2.538218637207853,-0.86830759028141,-1.7080645986061411,8.95919281035673,
2011-02-28,RGN Diversified Program,11.444607595566055,12.941801417546461,12.0,0.9003267236081928,1.6437469168142655,0.9158687250811406,14.59873715490273,-7.565447090052102,9.914885473868805,-0.7769169845351304,-1.0632960315179194,-0.7607391176157401,-2.072988756057054,-0.7742110788236328,-1.6391571250751844,10.167221371735257,
2011-02-28,Boronia Diversified Program,9.057812912723966,9.521326309716581,12.000000000000002,0.6112416929878516,1.2052196172443983,0.6485451651314758,13.32703528556255,-0.9709320772275931,8.64400017116433,-0.12837993632667236,-0.23642420089939323,-0.09014292706434854,-1.6821328968884248,-0.4782751546083933,-1.177092193908292,3.4596723077580327,
2012-02-29,Equal Weight,,9.301032027517131,8.407121927293773,1.036397942700755,1.9929161972796405,1.0377114032370476,6.160246049779983,0.6684150833051961,8.532249801283282,0.06895369742015993,0.10368708961903406,0.10779930060366695,1.3628010377107673,0.03568896117865145,1.4307590113378295,5.261555227995663,
2012-02-29,User Weight,,9.838431753816002,8.659763602272063,1.0680626772321435,2.107121067599338,1.0669640812166035,5.991255195530821,0.8150726561472421,8.547364225330762,0.0859818766628719,0.12764811699542264,0.12484463573447667,1.4189580195419114,0.03444824182971403,1.4832748455990603,5.39899414864008,
2012-02-29,,,,,,,,,,,,,,,,,,
2012-02-29,Quantica Managed Futures Program,11.04123514368605,10.009468203384863,12.000000000000002,0.7831262546211745,1.351337171648231,0.8092931726702136,9.206717255331077,11.653619085583355,15.118818716653445,0.7644286238029888,1.5509740776732472,0.7947748353623103,2.0178957054573066,0.6409901950104816,1.9934639276555843,8.400361135666312,
2012-02-29,Lynx Fund,10.029179070426682,9.080216338811375,11.999999999999996,0.7081269870973934,1.3139624783022754,0.739067765914035,8.840285721418862,-0.8478702411042871,13.872638101242742,-0.06683582528804374,-0.09326535299958684,-0.0030103067757819898,1.1086117834394364,-0.01092836500453932,0.879485803063699,7.507629379895353,
2012-02-29,Systematica BlueTrend,13.623970776021743,12.98798245093491,12.0,1.0304300237778683,1.8114551309225375,1.034310521935792,7.004973508131629,-1.3068369970799187,10.606974650003165,-0.13069242923722527,-0.1804542871508613,-0.08259681661636656,1.3191911418952686,-0.05964559005824932,0.9666281843930105,10.053313551354293,
2012-02-29,The Winton Fund,9.049796288173985,7.773665200647661,12.000000000000002,0.5964098892407352,1.0684106544084058,0.63553194762708,11.732926951782696,5.55770634501862,9.672733925585375,0.5661779848316878,1.000956081688595,0.5963914985982758,2.0925621265206207,0.35888761944512904,1.8273059518047197,5.860085868370701,
2012-02-29,Drury Diversified Trend-Following Program,11.874039314564893,11.221716500421564,11.999999999999996,0.8867476854317167,1.8045001438322703,0.9030119257831677,7.031716024886892,-10.200504424504608,10.953413106280312,-0.9382084486571979,-1.0779862982493527,-0.9348268621912711,-0.21623800907692253,-0.5921411426145884,-0.5257617113418682,12.67553975501765,
2012-02-29,Kaiser Global Diversified Program,8.4715540129686,7.107140599253414,12.0,0.5429908181894609,0.8487801290948654,0.5858038330483433,15.067417902487124,-8.569497800831027,11.43704864935272,-0.7557217234861633,-0.8667427601804076,-0.733749253850381,-0.028566191435481426,-0.5400801593778637,-0.23503874522660556,10.827755697578201,
2012-02-29,ETC Evolution Strategy,6.402690204862919,4.936681401823684,12.0,0.36141483655060697,0.5558291791351571,0.4128151603801366,15.143219221638892,-12.409534314757643,14.51847217238159,-0.8598092415563964,-1.118706676763422,-0.8471950329491638,-0.4060263946769625,-0.664972455311739,-0.6448191316741879,20.6628478729872,
2012-02-29,Auspice Diversified Trust,12.333276248987918,11.541634357135555,12.0,0.9128147932400236,2.0488909400516784,0.926605468637781,8.52174484529109,-4.91051166807469,8.257278169527808,-0.6046799609128187,-0.8700335452787911,-0.5814220383312491,0.31518293196986413,-0.3207767373296691,0.11892689208737114,9.122393139694829,
2012-02-29,Fulcrum Multi Asset Trend Fund,10.26739449690722,9.443666447224963,11.999999999999996,0.7362824784477721,1.3224369323162561,0.7656471398964552,12.207514206997583,22.50108435512004,12.591995982500492,1.7778056958356752,3.926120258801144,1.6742827981248187,1.711052479204709,1.669700193059999,1.7089317716067125,4.724080170503586,
2012-02-29,Boronia Diversified Program,6.906864443399987,5.382257833106685,11.999999999999996,0.40189636640515275,0.7799069830259957,0.45010337052683813,13.941289956274893,6.721046458485391,10.452446577004332,0.635703491081131,1.0776810274896265,0.6649441435278093,1.1751684172627146,0.3887031438646988,1.1034130609021089,5.191652669913793,
2013-02-28,Equal Weight,,3.592103751486775,8.310819535843446,0.41584189553772055,0.6824061806703161,0.4495918045450672,6.226706285210093,-2.281943541903564,8.707058243929424,-0.27437648314134455,-0.39014374888892944,-0.2378389137828158,-0.18761672571861795,0.33064203447739804,-0.025855705424540357,6.592580031830808,
2013-02-28,User Weight,,5.506912507475681,8.481410419386977,0.6328796644394428,1.1107985524004618,0.658774423876508,5.74535697786871,-1.8028518558390605,8.831433940699783,-0.21631472018254194,-0.3132058539255459,-0.17815076051023832,-0.14527336761886336,0.34164537754329044,0.06564528353578174,6.251753177535246,
2013-02-28,,,,,,,,,,,,,,,,,,
2013-02-28,Quantica Managed Futures Program,16.15107463127473,9.195141849489485,12.0,0.754147761545331,1.3420352503206614,0.7823818724430495,8.399084780969378,-2.007059772580033,13.200179933359168,-0.16016608513129743,-0.31538556089405884,-0.1035600342091119,-0.08777650400094662,0.30352232226585224,0.05806999047952114,7.395827212580164,
2013-02-28,Lynx Fund,7.79752840846559,2.860510014879436,12.0,0.22705741085189796,0.3445301535800187,0.2824938803256809,8.211123273021991,1.1642043344287423,12.692519572763933,0.08303961441027241,0.1340033583782484,0.1399822080688149,0.2992417243232835,0.4909454120370553,0.8651795101415413,9.098506622979507,
2013-02-28,Systematica BlueTrend,16.15107463127473,6.993347631362767,11.999999999999996,0.5711939735118562,0.8868859271635536,0.612537514894967,10.795280298637767,5.658518868810636,11.542447387711873,0.48038076199108304,0.757192126342859,0.5211494650446212,0.7728725005598499,0.7481103372814562,1.7594280825047757,5.117655132983212,
2013-02-28,The Winton Fund,15.939279911832521,6.51918629686421,11.999999999999996,0.5314207249942107,0.9595526547205386,0.574070829687619,10.576774209936946,-0.32372098201085553,11.083468334451625,-0.0390228490256416,-0.06111800464461034,0.010935996901026066,0.07259652931913955,0.40703768222014614,0.433150921519654,8.256745836723189,
2013-02-28,Drury Diversified Trend-Following Program,5.0,-0.4064018956820181,12.0,-0.0449109492727652,-0.06105494649345753,0.013708040306359685,18.24355604146254,-6.6069083688623405,7.473187968542423,-0.8973280268855489,-1.0190743822502308,-0.8916524216968961,-0.4977319468485892,-0.009469425217682735,-0.6975033674048204,9.088336267495867,
2013-02-28,Kaiser Global Diversified Program,5.0,-1.5458458955267096,11.999999999999996,-0.139783340931277,-0.192517845144652,-0.08229729655889909,12.768892243513418,8.736088886961845,18.257281922637965,0.4721130796410079,1.3757768075601537,0.5323198640186223,0.6385052432631476,0.8631046844336944,0.7835858065607872,10.232471732476068,
2013-02-28,ETC Evolution Strategy,5.0,0.6346879768746705,12.0,0.041791254542800534,0.06204091437009273,0.0998515044977623,17.867420233315535,4.990422367787484,14.574404894669465,0.33462064078436227,0.5372844598703224,0.3935225616900328,0.8842988889011328,0.6823313163655631,1.2318575336235928,7.273123979184004,
2013-02-28,Auspice Diversified Trust,7.809967785877681,2.5374121939580663,12.000000000000002,0.20018253479609055,0.3469169151588636,0.2553131309082997,11.700169944058892,-15.312538233142092,10.319032173439972,-1.4932097264619442,-1.4764495898144292,-1.5620774484787991,-1.400642722028794,-0.6521331195529574,-2.0943497227459056,16.573120755782455,
2013-02-28,Fulcrum Multi Asset Trend Fund,16.15107463127473,7.950712541115146,12.0,0.6502547022449724,1.1106135122860097,0.6857802967741268,12.310815610180569,-6.020180999467817,8.47812734974887,-0.7226749532835353,-0.8954955755460999,-0.7050256346427025,-0.366633010925969,0.04051867293985192,-0.38595027733772974,7.589601269124479,
2013-02-28,Boronia Diversified Program,5.0,-1.8725238457003912,12.0,-0.166989383999719,-0.27306858757781993,-0.11142404273973675,13.123362527909066,-13.481296502852768,10.892103008025757,-1.2464533897579668,-1.2970731203837613,-1.2803755625270232,-0.7673085458110191,-0.6845546700299284,-0.8254656226735716,12.134279138151271,
2014-02-28,Equal Weight,,4.942546249813984,8.86105173992065,0.5454377909169654,0.9077764961331702,0.5766258140113624,6.335387583124231,-0.21819034281609362,6.842638918272496,-0.044629891860221926,-0.0603637708768866,-0.013349044056334346,1.0909781115824533,0.1833017409529561,1.0017757405882695,6.1338901292818715,
2014-02-28,User Weight,,5.754649283379543,9.245409803749173,0.6105118883470413,1.0402857672130295,0.6399860729318441,6.497297458118312,0.4287278178162879,8.03077342065905,0.042378465443866,0.05863670284815221,0.07909876351503578,1.2395826524055473,0.22043847471157277,1.1856350990914502,7.3023855117326,
2014-02-28,,,,,,,,,,,,,,,,,,
2014-02-28,Quantica Managed Futures Program,18.0,8.037910022593842,12.0,0.6601807833276029,1.347563843629562,0.6945777848508237,8.515467009812438,5.385189259466627,11.955100292582497,0.44232348252630094,0.6710267376756522,0.48672633002247834,1.7979867601161446,0.6295727423129314,1.4321651403316145,6.797611369357326,
2014-02-28,Lynx Fund,11.287126209160505,3.758238484381171,12.0,0.30413962037942627,0.47347468437536283,0.35731710149789514,8.838052421227138,1.4135717358111366,9.463347457560229,0.13988695608789667,0.20256141482046922,0.18231461780886757,1.7449043661559187,0.39147398812000533,1.562709680758981,6.926399657027149,
2014-02-28,Systematica BlueTrend,14.276269182258167,5.218819050494172,12.000000000000002,0.4257710162055503,0.6290840424766049,0.47480364150180543,10.704205287621594,-14.783574745312677,13.832638478700133,-1.0736592528857603,-1.1650426009009716,-1.089730375181238,-0.39033326241710314,-0.917798467871892,-1.0507966841182008,19.370088562702893,
2014-02-28,The Winton Fund,18.0,9.767050719296533,12.000000000000002,0.8044260347119603,1.4938291875961043,0.8284856374402896,9.660556398104102,6.92498989719843,14.302199926444615,0.4775306304642352,0.7977394818728875,0.5281692053573672,2.8388391643463478,0.6584684253454512,1.6990832651532102,12.423154652689517,
2014-02-28,Kaiser Global Diversified Program,10.652442829040742,3.171391615698904,12.000000000000002,0.2552517716270593,0.476061433558747,0.30837340614684966,10.219574837877365,6.806222885945168,11.20682304167989,0.5994270434845873,1.2775106408271988,0.6313523646033673,0.9823585247040084,0.7937104390109264,0.9055231181872654,5.694446954406751,
2014-02-28,ETC Evolution Strategy,12.58451920978417,4.4154544007851015,12.0,0.35888489438568594,0.5762594454993816,0.41003850729123004,17.099325037689983,-0.357999251909491,9.119202637110698,-0.04882002759562871,-0.07478491133886817,-0.007677876655923776,0.980430765331655,0.2098615823302427,0.6710176658917099,7.929250541644983,
2014-02-28,Auspice Diversified Trust,6.82137597170301,0.6012880342949334,12.0,0.04124964442925175,0.06506980521228851,0.09885926639746354,24.40359210919868,-5.89238106972082,7.95876579457678,-0.7502796609173901,-0.8940414038668769,-0.7349984483099743,0.42262521903122796,-0.45938231542238306,0.009603919453587057,9.05226957659816,
2014-02-28,Fulcrum Multi Asset Trend Fund,8.37826659805341,2.237740092659868,12.0,0.17730742340473177,0.27980911094825667,0.23320666193291575,9.975985396596766,-2.248315002560075,10.030733173204856,-0.2327047905999559,-0.3477546405164998,-0.1898145383028295,0.46846008436284353,-0.0005619826936284451,0.2659156960098194,8.568892200762434,
2015-02-28,Equal Weight,,3.7781220092058865,8.479180660335892,0.4345790174067247,0.7041350864498127,0.46845835565345806,7.053762595295964,20.3965118969913,8.544122686718971,2.380391029856878,7.730759478419485,2.222035156439556,-2.309046282716702,1.1772145772532623,-2.8997980111080333,1.418653192354291,
